,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
10,0,0,0,0,20.31092,141.04289,55.90356,80.37234,0,140.4375,0,0,0,0,60.45021,12.6352,16.0965,0,182.19375,0,0,0,0,0,0,64.64,51.66,0,0,0,0,0,43.1568,70.05783,0,0,0,0,0,0,0,0,0,192.2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.74275,0,0,0,327.18411,0,153.79398,0,0,0,67.176,7.92024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.4155,75.01188,0,0,0,0,0,0,0,0,0,0,36.7026,0,21.88732,131.29356,13.2966,0,14.54232,42.3402,275.65455,0,19.1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0402,0,230.556,62.27214,0,14.17158,0,0,0,21.92,85.24672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,19.43309,207.86296,74.06112,70.95331,0,86.2625,0,0,0,0,94.52214,22.92082,35.7756,0,250.38,0,0,0,0,0,0,60.75,47.1456,0,0,0,0,0,26.09676,26.27856,0,0,0,0,0,0,0,0,0,150.50698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.34854,0,0,0,345.4581,0,107.619,0,0,0,83.853,10.30064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.69065,0,207.76205,52.9914,0,89.1513,0,0,0,0,0,0,0,17.40856,34.75556,0,17.27712,231.0096,13.86693,0,8.7453,52.18299,39.21885,0,14.49675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2002,0,189.024,55.981,0,13.9018,0,0,0,21.10108,116.41984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28,0,0,0,0,0,0,0,0
12,0,0,0,0,0,228.2562,26.88413,37.31175,0,78.16875,0,0,0,0,30.89268,13.40025,38.4132,0,94.83375,0,0,0,0,0,0,32.4,56.8296,0,0,0,0,0,27.51568,0,0,0,0,0,0,0,0,0,0,169.16389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.42952,0,0,0,129.52296,0,54.62532,0,0,0,76.563,16.7292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.43796,35.4904,0,36.84652,0,0,0,0,0,0,0,18.06228,25.7235,0,13.4205,164.7832,7.7352,0,11.72686,35.19226,74.15529,0,8.15648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2248,0,159.804,48.04125,0,10.26256,0,0,0,20.41105,76.60446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,173.43596,21.0056,47.93085,0,63.084,0,0,0,0,47.95088,17.3789,26.0142,0,120.09,0,0,0,0,0,0,60,116.2784,0,0,0,0,0,15.65564,0,0,0,0,0,0,0,0,0,0,82.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.96463,0,0,0,212.05159,0,90.15138,0,0,0,61.472,6.93252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.04453,33.9228,0,25.54741,0,0,0,0,0,0,0,13.19648,15.7117,0,11.1264,150.51155,4.6487,0,10.3493,29.49048,136.8896,0,16.9247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.27516,0,147.228,51.195,0,8.9232,0,0,0,11.34154,64.3115,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16,0,0,0,0,0,0,0,0
14,0,0,0,0,0,162.96544,25.12692,0,0,86.5032,0,0,0,0,52.47808,25.15104,48.10344,0,163.5675,0,0,0,0,0,0,48.36,49.9264,0,0,0,0,0,10.6653,0,0,0,0,0,0,0,0,0,0,114.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.65995,0,0,0,145.888,0,54.99494,0,0,0,67.376,9.51584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.80081,36.42621,0,40.60948,0,0,0,0,0,0,0,23.49648,29.90472,0,16.98407,199.7866,5.355,0,2.01146,11.71368,124.88212,0,8.0618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.57384,0,93.06,54.26076,0,11.56661,0,0,0,18.675,86.35789,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,170.102,33.27104,71.87871,0,79.14753,0,0,0,0,50.40819,31.1406,31.2466,0,166.06875,0,0,0,0,0,0,44.77,50.464,0,0,0,0,0,10.52295,0,0,0,0,0,0,0,0,0,0,78.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.79756,0,0,0,180.95346,0,45.32022,0,0,0,67.736,15.18562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.54238,24.60738,0,41.783,0,0,0,0,0,0,0,12.43368,31.545,0,10.35504,193.58252,8.26911,0,2.9904,26.12301,118.72848,0,21.8542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.34722,0,185.136,64.90175,0,7.71834,0,0,0,18.91309,64.5898,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.15,0,0,0,0,0,0,0,0
16,0,0,0,0,22.19082,184.0964,23.30768,44.57745,0,48.71097,0,0,0,0,47.1944,22.0332,37.3534,0,132.19125,0,0,0,0,0,0,44.88,53.7248,0,0,0,0,0,24.28993,0,0,0,0,0,0,0,0,0,0,73.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7722,0,0,0,194.15028,0,61.33778,0,0,0,62.472,15.81556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.67974,19.5265,0,69.0924,0,0,0,0,0,0,0,15.06988,29.35734,0,13.9545,146.0216,23.30208,0,3.19884,23.8496,72.06576,0,44.35437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.96916,0,187.188,73.6833,0,9.74834,0,0,0,20.99568,68.76009,6.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12,0,0,0,0,0,0,0,0
17,0,0,0,0,23.20976,274.7064,14.63264,114.4458,0,122.34658,0,0,0,0,88.82462,32.7207,21.7518,0,192.40125,0,0,0,0,0,0,57.12,122.37769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.03479,0,0,0,272.4125,0,83.26098,0,0,0,68.6,10.04435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.81812,60.57525,0,67.2126,0,0,0,0,0,0,0,13.42176,55.5768,0,19.66386,131.2228,30.73638,0,23.1492,38.00692,160.8336,0,34.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.49376,0,269.64,97.79462,0,12.3082,0,0,0,19.35423,85.9584,18.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.12,0,0,0,0,0,0,0,0
18,0,0,0,0,0,252.6268,44.961,76.3512,0,163.91882,0,0,0,0,66.32634,12.02187,28.07,0,289.6047,0,0,0,0,0,0,56.84,37.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.11605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.71156,0,0,0,352.0494,0,103.52008,0,0,0,69.336,13.34151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.52884,54.7962,0,70.35624,0,0,0,0,0,0,0,16.44,59.74125,0,31.66922,267.47609,16.76356,0,12.41891,31.97103,203.69415,0,2.49983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.61808,0,400.872,95.9868,0,14.24544,0,0,0,22.9185,104.59217,9.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,0,0,0
19,0,0,0,0,0,207.2164,28.64956,57.79755,0,74.04436,0,0,0,0,48.14058,15.34744,32.80836,0,48.17757,0,0,0,0,0,0,32.56,128.9848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.44794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.21323,0,0,0,132.13446,0,103.4956,0,0,0,56.976,13.19744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.82068,17.62855,0,57.8136,0,0,0,0,0,0,0,20.76055,22.00146,0,10.18536,183.4914,17.15476,0,0,26.66852,132.16743,0,10.38576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.075,0,160.02,72.316,0,11.58142,0,0,0,16.46388,71.91424,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.35,0,0,0,0,0,0,0,0
20,0,0,0,0,26.15457,233.69274,23.93293,76.71332,0,78.59618,0,0,0,0,53.23735,13.7709,40.3416,0,93.4425,0,0,0,0,0,0,56.98,56.5124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.41648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.53266,0,0,0,171.42951,0,90.79454,0,0,0,62.632,12.70606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.18,0,58.67824,27.852,0,28.51724,0,0,0,0,0,0,0,17.56326,13.6242,0,8.65161,168.1942,11.4205,0,5.27877,20.54252,68.57664,0,5.8112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7183,0,143.724,68.71535,0,11.50128,0,0,0,15.67704,68.808,12.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,0,0
